ID  объявления,Тип,area,Возможное назначение,Класс,metro,address,Здание,Этаж,"Высота потолков, м",Сетка колон,Цена,Тип аренды,Телефоны,Описание,Планировка,Вход,Лифт,Ворота,Ссылка на объявление,price,street,house,house_num,house_corp,house_str,str,corp,neighborhood,geo_adress,Lat,Long,time_to_metro,time_to_metro_for_circle
230596369,Аренда помещения свободного назначения,120.0,"Бытовые услуги, Офис, Медицинский центр, Школа, Сервис, Шоурум, Мастерская, Интернет магазин, Йога, Клиентский офис, Пункт выдачи, Студия танцев, Типография, Учебный центр, Химчистка, Частная практика, Швейный цех",,м. Павелецкая (10 мин пешком),"1-й Кожевнический переулок, 6",,1/2,,,"155000 руб./ За месяц, Срок аренды - Длительный, Обеспечительный платеж 155000, НДС включен","Прямая аренда, Длительный",+79942223679,"ИФНС: 25. ОТ СОБСТВЕННИКА!Комплекс Административно-офисных зданий.Помещение свободного назначения : 3 кабинета, open space, сан.узел, входная группа на 1 этаже с отдельным входом.Окна по всему периметру.Высокие потолки.Свежий ремонт.Развитая инфраструктура : столовая, кафе, салон красоты, фитнес-центр, и.т.д.Этаж 1 -120 м2.Отдельно оплачивается электроэнергия, ТФ, интернет.
Парковка:6200 руб/м/место/мес. Дополнительная информация: Бизнес-центр: ""Павелецкий"". Класс здания: B. Вход: пропускная система. Вентиляция: приточно-вытяжная. Кондиционирование: сплит-системы. Здание: нежилое (адм). Планировка: смешанная. Отделка: за выездом арендатора. Парковка: наземная. Лифты: 2. Провайдеры: Интелком,Авантел.. Лот 1872., 16 фото",смешанная,,,,https://www.cian.ru/rent/commercial/230596369,155000.0,1-й Кожевнический переулок, 6,6, 6, 6,0,0,Замоскворечье,"6, 1-й Кожевнический переулок, район Замоскворечье, Центральный административный округ, Москва, Центральный федеральный округ, 115114, Россия",55.726485100000005,37.64645437857041,10,8
230596478,Аренда помещения свободного назначения,120.0,"Бытовые услуги, Офис, Медицинский центр, Школа, Сервис, Шоурум, Мастерская, Интернет магазин, Йога, Клиентский офис, Пункт выдачи, Студия танцев, Типография, Учебный центр, Химчистка, Частная практика, Швейный цех",,м. Павелецкая (10 мин пешком),"1-й Кожевнический переулок, 6",,1/2,,,"155000 руб./ За месяц, Срок аренды - Длительный, Обеспечительный платеж 155000, НДС включен","Прямая аренда, Длительный",+79816664800,"ОТ СОБСТВЕННИКА!Комплекс Административно-офисных зданий.Помещение свободного назначения : 3 кабинета, open space, сан.узел, входная группа на 1 этаже с отдельным входом.Окна по всему периметру.Высокие потолки.Свежий ремонт.Развитая инфраструктура : столовая, кафе, салон красоты, фитнес-центр, и.т.д.Этаж 1 -120 м2.Отдельно оплачивается электроэнергия, ТФ, интернет.
Парковка:6200 руб/м/место/мес. Дополнительная информация: Бизнес-центр: ""Павелецкий"". Класс здания: B. Вход: пропускная система. Вентиляция: приточно-вытяжная. Кондиционирование: сплит-системы. Здание: нежилое (адм). Планировка: смешанная. Отделка: за выездом арендатора. Парковка: наземная. Лифты: 2. Провайдеры: Интелком,Авантел.. ИФНС: 25.  Лот 1872., 13 фото",смешанная,,,,https://www.cian.ru/rent/commercial/230596478,155000.0,1-й Кожевнический переулок, 6,6, 6, 6,0,0,Замоскворечье,"6, 1-й Кожевнический переулок, район Замоскворечье, Центральный административный округ, Москва, Центральный федеральный округ, 115114, Россия",55.726485100000005,37.64645437857041,10,8
150820939,Аренда помещения свободного назначения,250.0,"Шоурум, Фитнес, Офис, Спортзал",C,м. Мичуринский проспект (5 мин пешком),"улица Удальцова, 60","Отдельно стоящее здание, на ул. Удальцова, 60, Действующее",2/5,3.2,,"200000 руб./ За месяц, Срок аренды - Длительный, Предоплата 1 мес, Обеспечительный платеж 200000, УСН","Прямая аренда, Длительный, мин 11 мес",+79942221672,"Объектом занимается Эдуард. Без комиссии. Помещение свободного назначения на втором этаже отдельно стоящего административного здания. Планировка преимущественно зальная, 2 входа, большие окна. Много света и открытого пространства. Свежий ремонт. Доступ 24/7. Парковка стихийная. Прямая аренда. УСН. Коммуналка отдельно. Юр. адрес. Оперативный показ., 33 фото",,,,,https://www.cian.ru/rent/commercial/150820939,200000.0,улица Удальцова, 60,60, 60, 60,0,0,Проспект Вернадского,"60, улица Удальцова, Проспект Вернадского, район Проспект Вернадского, Западный административный округ, Москва, Центральный федеральный округ, 119607, Россия",55.687661500000004,37.488070394077155,5,12
225204168,Аренда помещения свободного назначения,126.0,"Офис, Торговая площадь, Склад, Производство, Парикмахерская, Салон красоты, Ателье одежды, Клуб, Бытовые услуги, Цветы, Цех, Зал, Хостел, Гостиница, Медицинский центр, Ломбард, Школа, Сервис, Аптека, Шоурум, Коммерция, Мастерская, Spa салон, Антикафе, Букмекерская контора, Гостевой дом, Детские товары, Детский клуб, Детский центр, Детский сад, Доходный дом, Интернет магазин, Зубная поликлиника, Йога, Клиентский офис, Массажный салон, Малое производство, Мини-отель, Маникюр, Нотариальная контора, Пункт выдачи, Косметология, Представительство, Рабочeе место, Рабочий кабинет, Свободное назначение, Студия танцев, Тату салон, Типография, Турагенство, Услуги, Учебный центр, Фото студия, Частная практика, Швейный цех, Ювелирный, Клиника, Выставка, Магазин, Фитнес, Спортзал, Продукты, Кондитерская, Кафе/ресторан, Стоматология, Фотостудия, Арендный бизнес, Галерея, Кофейня, Мясо, Мебель, Детский магазин, Зоотовары, Зоомагазин, Одежда, Оптика, Пансионат, Салон, Обувь, Стройматериалы, Электронные сигареты, Торговое, Товары для дома",,м. Авиамоторная (10 мин пешком),"Авиамоторная улица, 4К2",,1/17,2.64,,"199962 руб./ За месяц, Срок аренды - Длительный, Предоплата 1 мес, Обеспечительный платеж 150000, НДС включен","Прямая аренда, Длительный, мин 11 мес, Арендые каникулы",+79651157150,"Светлана. Без комиссии для арендатора.  Прямая аренда от собственника. Скоро открытие станции метро Лефортово, 4 минуты пешком и первая линия домов. Как вариант, возможно использовать под хостел, мини-гостиницу. Госпиталь Бурденко и 2 крупных больничных комплекса дают перспективу полной заполненности. ПСН площадью 126 кв м расположено на 1-ом нежилом этаже в жилом доме с отдельным входом со двора, удобный пандус. Окна на две стороны - на оживленную улицу и во двор, есть возможность различных рекламных кампаний. При огромном желании возможно официальное решение через проект и разрешительную документацию по организации входа со стороны улицы. Использовалось под салон красоты, все оборудование принадлежит арендатору, сдаём пустое помещение. Смотрите планировку, 5 кабинетов различной площади, 6 мокрых точек, санузел, окна - стеклопакеты, горячее и холодное водоснабжение, центральное отопление (тепло). Можно использовать под различные сферы деятельности. Договор с собственником. Просмотры - ..., 24 фото",,отдельный со двора,,,https://www.cian.ru/rent/commercial/225204168,199962.0,Авиамоторная улица,4 к1,4,2,2,0,1,Лефортово,"4 к1, Авиамоторная улица, Квартал Свобода, Андроново, район Лефортово, Юго-Восточный административный округ, Москва, Центральный федеральный округ, 111020, Россия",55.75960885,37.713455742494034,10,8
227216353,Аренда помещения свободного назначения,200.0,"Офис, Торговая площадь, Склад, Производство, Ателье одежды, Клуб, Бытовые услуги, Выставка, Фитнес, Цветы, Фрукты, Цех, Спортзал, Зал, Хостел, Гостиница, Медицинский центр, Другое, Ломбард, Школа, Сервис, Магазин, Шоурум, Стоматология, Фотостудия, Коммерция, Мастерская, Автозапчасти, Арендный бизнес, База, База отдыха, Белье, Бижутерия, Больничный комплекс, Бутик, Бытовая техника, Галерея, Гостевой дом, Готовый бизнес, Детские товары, Детский клуб, Детский магазин, Детский центр, Завод, Займы, Зоомагазин, Зоотовары, Интернет магазин, Йога, Клиентский офис, Клиника, Косметика, Косметология, Малое производство, Массажный салон, Мебель, Обувь, Одежда, Оптика, Пансионат, Парфюмерия, Посуда, Представительство, Пункт выдачи, Рабочeе место, Рабочий кабинет, Салон, Салон связи, Санаторий, Свободное назначение, Спортивный зал, Стройматериалы, Студия танцев, Сувениры, Сумки, Супермаркет, Тату салон, Типография, ТНП, Товары для дома, Торговля, Торговое, Турагенство, Услуги, Учебный центр, Фото студия, Химчистка, Хлебокомбинат, Частная практика, Швейный цех, Электронные сигареты, Ювелирный",,м. Преображенская площадь (9 мин пешком),"улица Преображенский Вал, 25К2","Административное здание, Действующее",1/1,3.5,,"200000 руб./ За месяц, Срок аренды - Длительный, Предоплата 1 мес, НДС включен","Прямая аренда, Длительный, Арендые каникулы",+79836664914,"Прямая аренда от собственника!    Сдаётся помещение свободного назначения в административном здании. Два входа. Высота потолков 3,5 метра. Арочные окна. Светлое .24 часа доступа. Рассмотрим под различные виды деятельности. Есть парковка. в арендную ставку включены все платежи., 7 фото",,отдельный с улицы,,,https://www.cian.ru/rent/commercial/227216353,200000.0,улица Преображенский Вал,25 к1,25,2,2,0,1,Преображенское,"Воздвиженская церковь, улица Преображенский Вал, Преображенское, район Преображенское, Восточный административный округ, Москва, Центральный федеральный округ, 107061, Россия",55.79103435,37.7163754405081,9,8
231250978,Аренда помещения свободного назначения,188.6,"Офис, Торговая площадь, Салон красоты, Ателье одежды, Выставка, Бытовые услуги, Зал, Спортзал, Другое, Школа, Фотостудия, Турагенство, Свободное назначение",B,м. Красносельская (12 мин пешком),"1-й Красносельский переулок, 7/9ас11","Административное здание, в 1-м Красносельском переулке, 7/9Ас11, Действующее",3/3,4.0,,"223272 руб./ За месяц, Срок аренды - Длительный, Предоплата 1 мес, Обеспечительный платеж 220000, УСН","Прямая аренда, Длительный, мин 11 мес, Арендые каникулы",+79942220894,"Алексей. Помещение свободного назначения, общей площадью 188,68 м2 по цене 14200 руб/кв. м. в год в Новом БЦ класса B + , недалеко от метро Красносельская, АШАН ""ТРОЙКА"". Третий этаж,  вход общий со двора. Два новых лифта. Помещение с хорошим ремонтом. Планировка: две комнаты 101,7 - 87 м2. (в каждую комнату есть отдельный вход и между ними также дверь). Охраняемая наземная парковка на 25 машина/мест. Для арендаторов 1-2 м/м включены, дополнительно - 8000 руб мес. Год постройки : после кап ремонта 2015. Первая линия домов. Доступ 24 часа. В стоимость входит: коммунальные платежи, кроме электричества, НДС, уборка помещений общего пользования, уборка прилегающей территории. Система вентиляции: приточно-вытяжная, кондиционирование центральное, система оповещения противопожарной сигнализации. Каникулы обсуждаются. Безопасность: видеонаблюдение, круглосуточная охрана, круглосуточный доступ. Лифты: 2 пассажирских. Прямая аренда. УСН., Помещение занято, 19 фото",,общий со двора,,,https://www.cian.ru/rent/commercial/231250978,223272.0,1-й Красносельский переулок,7/9 с1,7/9, 7/9а,11,1,0,Красносельский,"1-й Красносельский переулок, Красносельский район, Центральный административный округ, Москва, Центральный федеральный округ, 107140, Россия",55.7830513,37.6699306,12,5
205652273,Аренда помещения свободного назначения,240.0,"Стоматология, Сервис, Шоурум, Другое, Мастерская, Аптека, Ателье одежды, Клуб, Фотостудия, Бытовые услуги, Банк, Фитнес, Офис, Коммерция, Школа, Зал, Выставка, Цех, Магазин, Медицинский центр",,м. Крылатское (17 мин пешком),"улица Крылатские Холмы, 7К2",Действующее,1/10,,,"300000 руб./ За месяц, Срок аренды - Длительный, Предоплата 1 мес, УСН","Прямая аренда, Длительный, мин 24 мес, Арендые каникулы",+79011299529,"Нежилое помещение общей площадью 240 кв. м, расположенное по адресу: г. Москва, ул. Крылатские холмы, д. 7, корп. 2. Здание, в котором расположен Объект, относится к жилому фонду и расположено на 1-й линии застройки. Окружающая застройка преимущественно жилая, административно-деловая Объект расположен на огороженной охраняемой территории жилого комплекса Подъезд к Объекту оценки осуществляется через шлагбаум. Парковка: организованная на придомовой территории, Наличие инженерных коммуникаций: отопление, водоснабжение, канализация, электричество. Объект расположен в ЗАО, р-н Крылатское. Транспортная доступность (Ближайшее метро): - 15 минут пути пешком от ст. м. Крылатское - Удаленность от крупных магистралей: между ТТК и МКАД, в 400 м от Рублевского. Торг уместен, 6 фото",,отдельный с улицы,,,https://www.cian.ru/rent/commercial/205652273,300000.0,улица Крылатские Холмы,7 к1,7,2,2,0,1,Крылатское,"улица Крылатские Холмы, Крылатское, район Крылатское, Западный административный округ, Москва, Центральный федеральный округ, 121552, Россия",55.7524491,37.4182063,17,3
229336234,Аренда помещения свободного назначения,192.0,"Стоматология, Салон красоты, Аптека, Ателье одежды, Бытовые услуги, Бар, Парикмахерская, Банк, Фитнес, Офис, Ресторан, Спортзал, Цветы, Пекарня, Ломбард, Кафе/ресторан, Медицинский центр, Кондитерская",,м. Саларьево (13 мин пешком),"Московский поселение, улица Саларьевская, 14к2, ш. Киевское (2 км до МКАД)",,1/15,,,"506880 руб./ За месяц, Срок аренды - Длительный, Предоплата 2 мес, НДС включен","Прямая аренда, Длительный, мин 12 мес, Арендые каникулы",+79054124304,"Отличное расположение объекта. Проект входит в состав :                                                                               - ТРАНСПОРТНО-ПЕРЕСАДОЧНОГО УЗЛА;
-ТРЦ ""САЛАРИС"" С ПЛОЩАДЬЮ 105 000 КВ.М
- СТАНЦИЯ МЕТРО САЛАРЬЕВО с прямым выходом в торговый центр - текущий дневной трафик - 90 000 чел/день                                                                                                                                                                                                                        
- АВТОБУСНАЯ СТАНЦИЯ, на сегодняшний день обслуживающая более 15 маршрутов, в т.ч. до аэропорта Внуково.
-АЭРОПОРТ ВНУКОВО в 15 МИН.
В зоне 30-ти минутной транспортной доступности проживает порядка 3 500 000 человек.                  
 По всем вопросам обращайтесь по указанному номеру, 5 фото",,отдельный с улицы,,,https://www.cian.ru/rent/commercial/229336234,506880.0,Московский поселение,nan к1 с1,nan,ая,ая,1,1,,"Московский, поселение Московский, Новомосковский административный округ, Москва, Центральный федеральный округ, 142784, Россия",55.6025502,37.348087,13,5
227502479,Аренда помещения свободного назначения,431.8,"Свободное назначение, Торговая площадь, Банк, Парикмахерская, Салон красоты, Ателье одежды, Бытовые услуги, Фитнес, Цветы, Спортзал, Медицинский центр, Другое, Аптека, Магазин, Шоурум, Фотостудия, Стоматология, Spa салон, Алкомаркет, Бутик, Галерея, Ювелирный, Бытовая техника, Продукты, Зоотовары, Зоомагазин, Торговое, Торговля, Стройматериалы, Товары для дома, Спортивный зал, Салон связи, Одежда, Мебель, Клиентский офис, Супермаркет, Турагенство, Маникюр, Косметология, Косметика, Обувь, Услуги",,м. Университет (12 мин пешком),"Ленинский проспект, 77к1",,1/9,3.0,,"700000 руб./ За месяц, Срок аренды - Длительный, Предоплата 1 мес, Обеспечительный платеж 700000, УСН","Прямая аренда, Длительный, мин 11 мес",+79011297572,"Предлагается в аренду помещение свободного назначения на первой линии Ленинского проспекта. Общая площадь объекта составляет 431,8 кв.м. ( 1 этаж - 258,5 кв.м., подвал - 173,3 кв.м.). Помещение находиться на 1 этаже жилого дома, имеет 3 входа ( отдельный с улицы и со стороны двора + зона разгрузки во дворе с входом в подвал). Хороший рекламный потенциал за счет витринного остекления первого этажа, высокий автомобильный и пешеходный трафик. Вдоль улицы расположена бесплатная парковка. Пешая доступность до станций метро Университет. Электрическая мощность - 75 кВт. Системы вентиляции и кондиционирования. Коммунальные и эксплуатационные платежи оплачиваются отдельно., 20 фото",,отдельный с улицы,,,https://www.cian.ru/rent/commercial/227502479,700000.0,Ленинский проспект,77 к1,77,1,1,0,1,Ломоносовский,"77 к1, Ленинский проспект, Ломоносовский, Ломоносовский район, Юго-Западный административный округ, Москва, Центральный федеральный округ, 119261, Россия",55.6855148,37.542803932334714,12,5
231499949,Аренда помещения свободного назначения,432.0,"Магазин, Стрит ритейл, Супермаркет, Аптека, Банк, Кафе/ресторан, Ресторан, Клиентский офис, Торговая площадь, Торговля, Торговое, Бар, Салон красоты, Выставка, Фитнес, Кальянная, Другое, Продукты, Общепит, Шоурум, Кофейня, Свободное назначение",,м. Полежаевская (7 мин пешком),"1-я Магистральная улица, 18","Торгово-деловой комплекс, на ул. 1-я Магистральная, 18, Действующее",1/4,5.0,,"1080000 руб./ За месяц, Срок аренды - Длительный, Предоплата 1 мес, УСН","Прямая аренда, Длительный, мин 11 мес",+79816663853,"Супер ЛОТ!!! - ИДЕАЛЬНО для Супермаркета, Ритейла, Общепита, Банка, Аптеки и т.д. 
+ 432 кв.м. Помещение свободного назначения (ПСН).
+ До метро 700 метров или 7 мин. пешком!!! Три станции метро: м. Полежаевская, м.Хорошевская, м.Хорошёво (МЦК)!
+ 1-й этаж на 1-й линии!!!
+ Угол 2-х улиц!  На пересечении 4-й Магистральной и 1-й Магистральной ул.
+ Огромный пешеходный трафик, возможно разместить большую рекламу на фасаде здания (на 1-ой линии 4-ой Магистральной улицы)! 
+ Несколько отдельных входов с 1-й линии 4-ой Магистральной улицы.
+ Высота потолков 5 метров.
+ Витринные окна. 
+ В помещении несущие только колонны 6*6 м., можно сделать любую перепланировку или сделать полностью открытое пространство. 
+ Собственник за свой счет и своими силами делает ремонт евро уровня под арендатора, планировка может быть любой.
+ Все коммуникации центральные. 
+ Электричество 100 кВт.
+ Большая прилегающая парковка во дворе (20 машиномест). 
+ Есть зона погрузки/разгрузки товаров.
+ Напротив объек ..., 48 фото",,отдельный с улицы,,,https://www.cian.ru/rent/commercial/231499949,1080000.0,1-я Магистральная улица, 18,18, 18, 18,0,0,Хорошёвский,"18, 1-я Магистральная улица, Хорошёвский район, Северный административный округ, Москва, Центральный федеральный округ, 123007, Россия",55.7715457,37.5179929,7,8
231499091,Аренда помещения свободного назначения,540.0,"Магазин, Стрит ритейл, Торговая площадь, Кафе/ресторан, Ресторан, Торговля, Торговое, Аптека, Банк, База, Супермаркет, Бар, Салон красоты, Выставка, Фитнес, Кальянная, Алкомаркет, Другое, Продукты, Общепит, Шоурум, Клиентский офис, Кофейня, Свободное назначение",,м. Полежаевская (7 мин пешком),"1-я Магистральная улица, 18","Торгово-деловой комплекс, на ул. 1-я Магистральная, 18, Действующее",1/4,5.0,,"1350000 руб./ За месяц, Срок аренды - Длительный, Предоплата 1 мес, УСН","Прямая аренда, Длительный, мин 11 мес",+79816663853,"Супер ЛОТ!!! - ИДЕАЛЬНО для Супермаркета, Ритейла, Общепита, Банка, Аптеки и т.д. 
+ 540 кв.м. Помещение свободного назначения (ПСН).
+ До метро 700 метров или 7 мин. пешком!!! Три станции метро: м. Полежаевская, м.Хорошевская, м.Хорошёво (МЦК)!
+ 1-й этаж на 1-й линии!!!
+ Угол 2-х улиц!  На пересечении 4-й Магистральной и 1-й Магистральной ул.
+ Огромный пешеходный трафик, возможно разместить большую рекламу на фасаде здания (на 1-ой линии 4-ой Магистральной улицы)! 
+ Несколько отдельных входов с 1-й линии 4-ой Магистральной улицы.
+ Высота потолков 5 метров.
+ Витринные окна. 
+ В помещении несущие только колонны 6*6 м., можно сделать любую перепланировку или сделать полностью открытое пространство. 
+ Собственник за свой счет и своими силами делает ремонт евро уровня под арендатора, планировка может быть любой.
+ Все коммуникации центральные. 
+ Электричество 200 кВт.
+ Большая прилегающая парковка во дворе (20 машиномест). 
+ Есть зона погрузки/разгрузки товаров.
+ Напротив объек ..., 48 фото",,отдельный с улицы,,,https://www.cian.ru/rent/commercial/231499091,1350000.0,1-я Магистральная улица, 18,18, 18, 18,0,0,Хорошёвский,"18, 1-я Магистральная улица, Хорошёвский район, Северный административный округ, Москва, Центральный федеральный округ, 123007, Россия",55.7715457,37.5179929,7,8
201293717,Аренда помещения свободного назначения,1396.0,"Банк, Медицинский центр, Офис, Магазин, Фитнес, Торговый комплекс, Стоматология",B,м. Черкизовская (9 мин пешком),"Щелковское шоссе, 5С1","Бизнес-центр, БЦ Сокол, Действующее",1/7,4.0,,"1451840 руб./ За месяц, Срок аренды - Длительный, Предоплата 1 мес, НДС включен","Прямая аренда, Длительный",+79836667909,"Помещение свободного назначения со своим входом и витринами на первой линии Щелковского шоссе.. НДС  включена в ставку аренды. Расположен на первой линии Щелковского шоссе в 10 мин пешком от станции МКЦ ""Локомотив"" и м. Черкизовская. Планировка БЦ - кабинетно-коридорная. Современная система приточно-вытяжной вентиляции, индивидуальные системы кондиционирования, система пожарной сигнализации и дымоудаления. Оптико-волоконные телекоммуникации, бесплатный Wi-Fi на территории БЦ, неограниченное количество телефонных линий. Круглосуточная охрана, пропускная система и система видеомониторинга. БЦ оборудован курительными кабинами. Наземная парковка на 250 м/мест. В здании имеется: кафе, салон-красоты, ателье, фитнес-центр ""Зебра"" с бассейном., 8 фото",,отдельный с улицы,Лифт (8),,https://www.cian.ru/rent/commercial/201293717,1451840.0,Щёлковское шоссе,5 с1,5, 5,1,1,0,Гольяново,"Щёлковское шоссе, Черницыно, Гольяново, район Гольяново, Восточный административный округ, Москва, Центральный федеральный округ, 105215, Россия",55.8106303,37.8105109,9,8
201422601,Аренда помещения свободного назначения,1171.0,"Общепит, Банк, Фитнес, Офис, Ресторан, Магазин, Кафе/ресторан, Медицинский центр",,м. Улица 1905 года (15 мин пешком),"Шмитовский проезд, 16С2",,2/2,3.0,,"1500000 руб./ За месяц, Срок аренды - Длительный, Предоплата 1 мес, УСН","Прямая аренда, Длительный, мин 11 мес, Арендые каникулы",+79011298387,"Объектом занимается Данила. СУПЕР ЦЕНА!!! Сдается ПСН 1171 м2, отличное состояние, 3 отдельных входа, 1 линия домов,  большой пешеходный и автомобильный траффик, парковка, 150 кВт (возможно увеличение). Идеальное использование: ресторан, магазин, фитнес клуб, медицинский центр, банк, офис., 13 фото",,отдельный с улицы,,,https://www.cian.ru/rent/commercial/201422601,1500000.0,Шмитовский проезд,16 с1,16, 16,2,1,0,Пресненский,"16 с1, Шмитовский проезд, Шелепиха, Пресненский район, Центральный административный округ, Москва, Центральный федеральный округ, 123100, Россия",55.7583573,37.54891550747584,19,3
222982530,Аренда помещения свободного назначения,599.2,"Свободное назначение, Торговая площадь, Гостиница, Хостел, Кафе/ресторан, Ресторан, Общепит, Офис, Медицинский центр, Бар, Банк, Клуб, Фитнес, Кальянная, Продукты, Школа, Стоматология, Коммерция, Ювелирный, Фото студия, Учебный центр, Студия танцев, Столовая, Бильярдная, Зубная поликлиника, Торговое, Торговля, Торговый комплекс, Пиццерия, Мини-отель, Кофейня, Спортзал, Спортивный зал",,м. Белорусская (1 мин пешком),"Лесная улица, 1/2","Административное здание, на ул. Лесная, 1/2, Действующее",2/3,3.8,,"1647002 руб./ За месяц, Срок аренды - Длительный, Предоплата 1 мес, Обеспечительный платеж 1647000, НДС включен","Прямая аренда, Длительный, Арендые каникулы",+79011297626,"БЕЗ КОМИССИИ!  Отличное, предложение. Сдам помещение свободного назначения 599,2 м2. Первая линия на 1-ой Тверской-Ямской улице. Административное историческое здание, 2-й этаж. Два входа/выхода, один собственный вход на углу-с торца здания, второй общий с первым этажом, через центральную улицу. Потолки: 3,8м. Электроэнергия -150 кВт. Вытяжная система вентиляции. Все коммуникации. Три балкона с красивым панорамным видом на площадь Тверская застава и Белорусский вокзал. Рядом со зданием есть места для парковки. Удобная транспортная развязка с выездом на 1-ю Тверскую-Ямскую ул., Садовое кольцо, Грузинский Вал, Бутырский Вал, Ленинградский проспект и ТТК. Высоко-развитая инфраструктура района, интенсивный пешеходный и автомобильный трафик. В 1-й минуте пешей доступности от ст.м. Белорусская. Подходит под любую сферу деятельности: торговая площадь, гостиница, медицинский центр, кафе, офис, торговая площадь и т.д.По соседству располагается Сбербанк, кофейни, кулинарная лавка Братьев Караваев ..., 50 фото",,отдельный с улицы,,,https://www.cian.ru/rent/commercial/222982530,1647002.0,Лесная улица, 1/2,1/2, 1/2, 1/2,0,0,Тверской,"Paddy's, Лесная улица, Сущёво, Тверской район, Центральный административный округ, Москва, Центральный федеральный округ, 125047, Россия",55.777158,37.5852015,1,12
222885765,Аренда помещения свободного назначения,599.2,"Свободное назначение, Торговая площадь, Гостиница, Хостел, Кафе/ресторан, Ресторан, Общепит, Офис, Медицинский центр, Бар, Банк, Клуб, Фитнес, Кальянная, Продукты, Школа, Стоматология, Коммерция, Ювелирный, Фото студия, Учебный центр, Студия танцев, Столовая, Бильярдная, Зубная поликлиника, Пиццерия, Мини-отель, Спортивный зал, Кофейня",,м. Белорусская (1 мин пешком),"Лесная улица, 1/2","Административное здание, на ул. Лесная, 1/2, Действующее",2/3,3.8,,"1647002 руб./ За месяц, Срок аренды - Длительный, Предоплата 1 мес, Обеспечительный платеж 1647000, НДС включен","Прямая аренда, Длительный, Арендые каникулы",+79011297626,"БЕЗ КОМИССИИ! Отличное, предложение! Сдам помещение свободного назначения 599,2 м2. Первая линия на 1-ой Тверской-Ямской улице. Административное историческое здание, 2-й этаж. Два входа/выхода, один собственный вход на углу-с торца здания, второй общий с первым этажом, через центральную улицу. Потолки: 3,8м. Электроэнергия -150 кВт. Вытяжная система вентиляции. Все коммуникации. Три балкона с красивым панорамным видом на площадь Тверская застава и Белорусский вокзал. Рядом со зданием есть места для парковки. Удобная транспортная развязка с выездом на 1-ю Тверскую-Ямскую ул., Садовое кольцо, Грузинский Вал, Бутырский Вал, Ленинградский проспект и ТТК. Высоко-развитая инфраструктура района, интенсивный пешеходный и автомобильный трафик. В 1-й минуте пешей доступности от ст.м. Белорусская. Подходит под любую сферу деятельности: торговая площадь, гостиница, медицинский центр, кафе, офис, торговая площадь и т.д.По соседству располагается Сбербанк, кофейни, кулинарная лавка Братьев Караваевы ..., 50 фото",,отдельный с улицы,,,https://www.cian.ru/rent/commercial/222885765,1647002.0,Лесная улица, 1/2,1/2, 1/2, 1/2,0,0,Тверской,"Paddy's, Лесная улица, Сущёво, Тверской район, Центральный административный округ, Москва, Центральный федеральный округ, 125047, Россия",55.777158,37.5852015,1,12
225800566,Аренда помещения свободного назначения,599.2,"Торговая площадь, Торговля, Свободное назначение, Офис, Клиентский офис, Производство, Пекарня, Выпечка, Банк, Бар, Парикмахерская, Салон красоты, Кафе/ресторан, Клуб, Фитнес, Спортзал, Кальянная, Хостел, Гостиница, Медицинский центр, Продукты, Общепит, Ресторан, Школа, Магазин, Зубная поликлиника, Бильярдная, Боулинг, Букмекерская контора, Детский клуб, Детский центр, Интернет магазин, Йога, Квест, Кофейня, Кулинария, Мини-отель, Клиника, Косметология, Пиццерия, Ночной клуб, Спортивный зал, Столовая, Студия танцев, Типография, Учебный центр, Фото студия, Ювелирный, Кондитерская, Торговый комплекс, Представительство, ресто, VIDEO-2020-03-18-00-05-15",,м. Белорусская (1 мин пешком),"Лесная улица, 1/2","Административное здание, на ул. Лесная, 1/2, Действующее",2/3,3.8,,"1647002 руб./ За месяц, Срок аренды - Длительный, Предоплата 1 мес, Обеспечительный платеж 1647000, НДС включен","Прямая аренда, Длительный, Арендые каникулы",+79011297626,"БЕЗ КОМИССИИ! Отличное, предложение. Сдам помещение свободного назначения 599,2 м2. Первая линия на 1-ой Тверской-Ямской улице. Административное историческое здание, 2-й этаж. Два входа/выхода, один собственный вход на углу-с торца здания, второй общий с первым этажом, через центральную улицу. Потолки: 3,8м. Электроэнергия -150 кВт. Вытяжная система вентиляции. Все коммуникации. Три балкона с красивым панорамным видом на площадь Тверская застава и Белорусский вокзал. Рядом со зданием есть места для парковки. Удобная транспортная развязка с выездом на 1-ю Тверскую-Ямскую ул., Садовое кольцо, Грузинский Вал, Бутырский Вал, Ленинградский проспект и ТТК. Высоко-развитая инфраструктура района, интенсивный пешеходный и автомобильный трафик. В 1-й минуте пешей доступности от ст.м. Белорусская. Подходит под любую сферу деятельности: торговая площадь, гостиница, медицинский центр, кафе, офис, торговая площадь и т.д.По соседству располагается Сбербанк, кофейни, кулинарная лавка Братьев Караваевы ..., 49 фото",,отдельный с улицы,,,https://www.cian.ru/rent/commercial/225800566,1647002.0,Лесная улица, 1/2,1/2, 1/2, 1/2,0,0,Тверской,"Paddy's, Лесная улица, Сущёво, Тверской район, Центральный административный округ, Москва, Центральный федеральный округ, 125047, Россия",55.777158,37.5852015,1,12
